Extension Number,Name,Publisher,Extension ID,Source Code,Downloads,ok,critical,high,medium,low,total vul,vulnerabilities
2982,Aura Helper,Kanko,1427ebde-729e-4ac3-a912-6e4cb8c8619e,https://github.com/JJLongoria/aura-helper.git,16642,False,0,46,5,0,51,Prototype Pollution; Prototype Pollution; Prototype Pollution; Prototype Pollution; Prototype Pollution; Prototype Pollution; Prototype Pollution; Prototype Pollution; Prototype Pollution; Prototype Pollution; Prototype Pollution; Prototype Pollution; Prototype Pollution; Prototype Pollution; Prototype Pollution; Prototype Pollution; Prototype Pollution; Prototype Pollution; Prototype Pollution; Prototype Pollution; Prototype Pollution; Prototype Pollution; Prototype Pollution; Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Improper Authentication; Improper Restriction of Security Token Assignment; Use of a Broken or Risky Cryptographic Algorithm; Server-side Request Forgery (SSRF); Prototype Pollution
2983,WordPress Development ToolBox for Visual Code,Closemarketing,4fe8bbee-2f65-4b99-8b7e-0399c8d8f74a,https://github.com/closemarketing/wp-development-toolbox.git,16640,True,0,0,0,0,0,
2984,auto-header,Daniel Lin,ab781659-9267-425f-9bdb-1919db00892e,https://github.com/shanquanju/vscode.auto-header.git,16631,False,0,2,2,1,5,Regular Expression Denial of Service (ReDoS); Prototype Pollution; Prototype Pollution; Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS)
2985,Image To Base64 clipboard,Green.csv,98e74ee7-f799-4d88-b38a-4511433bf4cc,https://github.com/Asxom/img-contextual.git,16623,False,0,1,0,0,1,Denial of Service (DoS)
2986,XML Layout for Flutter,WaseemDev,aa571451-a38b-4efc-8f8f-fcce44c0a583,https://github.com/waseemdev/vscode-flutter.xml-layout.git,16616,True,0,0,0,0,0,
2987,vimL,fallenwood,a353cb99-4a98-43ee-b644-e537b89fc3ae,https://github.com/fallenwood/vscode-viml.git,16603,True,0,0,0,0,0,
2988,Print It,Brian Malehorn,87304f7b-3045-4ed5-9e5e-2216b015eeba,https://github.com/bmalehorn/vscode-print-it.git,16588,True,0,0,0,0,0,
2989,Db2 Connect,IBM,1cae548b-9878-4b7d-8f04-e8e266336155,https://github.com/ibmdb/vscode-extension.git,16578,False,0,0,0,0,0,
2990,xo,Sam Verschueren,fc140617-fb59-426a-87d2-e810904d10cf,https://github.com/xojs/vscode-linter-xo.git,16574,True,0,0,0,0,0,
2991,Todo List,this other thing,a6b160d8-78c9-4ce5-be90-ba534f39f540,https://github.com/thisotherthing/vscode-todo-list.git,16571,True,0,0,0,0,0,
2992,Vue i18n,think2011,a5be0c9a-e7ad-43d4-84d1-6f6eb3c3676a,https://github.com/think2011/vscode-vue-i18n.git,16566,False,0,5,1,0,6,Regular Expression Denial of Service (ReDoS); Prototype Pollution; Prototype Pollution; Prototype Pollution; Prototype Pollution; Prototype Pollution
2993,macOS Theme,easyaspi314,ca332048-9865-4dac-be99-6b869662380a,https://github.com/easyaspi314/vscode-macOS.git,16566,True,0,0,0,0,0,
2994,Material Theme Italicize,Serge,a257d65e-8c64-41e6-82a2-afc7b51d78de,https://github.com/faultless/vsc-material-theme.git,16557,True,0,0,0,0,0,
2995,SystemVerilog and Verilog Formatter,Borja Penuelas,220fcfa2-f743-49b7-86d5-a225d7d795ad,https://github.com/bmpenuelas/systemverilog-formatter-vscode.git,16541,True,0,0,0,0,0,
2996,ROS2,JaehyunShim,c1dddd0b-2e82-44ab-b3d5-a1c36a802f86,https://github.com/JaehyunShim/vscode-ros2.git,16530,False,0,0,0,0,0,
2997,Odoo Development,Francesco Apruzzese,888f7f1b-1c55-4e3d-8e2b-aec8ee9633b6,https://github.com/OpenCode/vsc-odoo-development.git,16526,True,0,0,0,0,0,
2998,IAR C-SPY Debug,IAR,c67303cd-9729-48b7-8082-a93017d2f21f,https://github.com/IARSystems/iar-vsc-debug.git,16520,False,0,3,0,0,3,Regular Expression Denial of Service (ReDoS); Denial of Service (DoS); Denial of Service (DoS)
2999,Launch Qt Creator,Oral Shane Curtis,4f92b78a-9e7e-4fcd-a2aa-b581cfc56d20,https://github.com/andisfar/LaunchQtCreator.git,16516,False,0,0,1,0,1,Prototype Pollution
3000,Omni Dracula VSCode Theme,Thiago Lúcio Bittencourt,27e2c530-d517-42d9-ac36-df823a840d5b,https://github.com/thiagolucio/omni-dracula-theme.git,16514,True,0,0,0,0,0,
3001,Monokai Operator,markfknight,a7a7fa80-cabc-48c3-8966-592c011802d7,https://github.com/markfknight/monokai-operator.git,16513,True,0,0,0,0,0,
3002,Ultimate Flutter Extension Pack,Maruf Hassan,944304e4-22e1-41f2-b3f3-ae635e7c3400,https://github.com/zyllus17/Ultimate-Flutter-Extension-Pack.git,16504,True,0,0,0,0,0,
3003,Better Fountain,Piers Deseilligny,b19a8c92-4f0d-4897-a655-0f70cf7ccbb9,https://github.com/piersdeseilligny/betterfountain.git,16490,True,0,0,0,0,0,
3004,Better C Syntax,Jeff Hykin,4046f8e1-9ff4-423a-9c89-a7061602f13c,https://github.com/jeff-hykin/better-c-syntax.git,16477,True,0,0,0,0,0,
3005,Hide Comments,Elio Struyf,e8c3e49d-6bac-4bba-8c8f-6dc4a8176bc8,https://github.com/estruyf/vscode-hide-comments.git,16449,True,0,0,0,0,0,
3006,Buf,Buf,211d28f8-1008-49ba-8edf-eeb90547f7cd,https://github.com/bufbuild/vscode-buf.git,16443,True,0,0,0,0,0,
3007,Dracula Clean,André Echevarria,329aadda-1f69-46b2-94d9-a58f7e81b0ba,https://github.com/echevarriandre/dracula-clean.git,16436,True,0,0,0,0,0,
3008,Git Blame,solomonkinard,1396f65d-7c09-47b4-9b9d-0945de1c0407,https://github.com/solomonkinard/public.git,16423,False,0,0,0,0,0,
3009,DuplicateSelection,Korbinian Kapsner,2090f9bc-9720-4fd0-b29c-7cb83987bd3d,https://github.com/kkapsner/vscode-duplicateselection.git,16420,True,0,0,0,0,0,
3010,Open in Application,Fabio Spampinato,c4fbeffc-ec74-42dc-afd4-2410d646ba97,https://github.com/fabiospampinato/vscode-open-in-application.git,16382,False,1,1,0,0,2,CRITICAL! Arbitrary Code Injection; Arbitrary Command Injection
3011,Old-Style ASCII Property Lists,Vincent Rouillé,005fbbc2-f554-4b9b-af7a-54474d18d424,https://github.com/Speedy37/vscode-ascii-property-list.git,16382,True,0,0,0,0,0,
3012,[Deprecated] IAR For Visual Studio Code,pluyckx,8783d187-3ee4-41ff-9e5f-d231e3c1c37e,https://github.com/iar-vsc/iar-vsc.git,16376,False,0,0,0,0,0,
3013,Disable eslint rule,WooodHead,e3e39410-f11e-48cb-88d0-cd20b9195144,https://github.com/WooodHead/disable-eslint-rule-vscode.git,16328,True,0,0,0,0,0,
3014,Monokai Seti,Aditya Mukherjee,c1b68480-b00a-4451-9eef-ce63d4e6b79b,https://github.com/adityavm/vscode-monokai-seti.git,16315,True,0,0,0,0,0,
3015,OSGi,lgdd,0837a467-2c25-49f0-8e29-ee8df0b303f8,https://github.com/lgdd/vscode-osgi.git,16311,True,0,0,0,0,0,
3016,Strict Whitespace,Peter Simonsson,300cbc5a-09c6-42d6-b8d8-fd9a0eccc08f,https://github.com/sidp/vscode-strict-whitespace.git,16296,True,0,0,0,0,0,
3017,HashiCorp Vault,Owen Farrell,ff57ef2c-7b19-4895-af93-25c0b49590f3,https://github.com/owenfarrell/vscode-vault.git,16278,False,0,0,3,0,3,Server-side Request Forgery (SSRF); Prototype Pollution; Prototype Pollution
3018,Gcov Viewer,Jacques Lucke,4caa35fa-5cf2-4bf5-9df4-8560994a7dfb,https://github.com/JacquesLucke/gcov-viewer.git,16267,True,0,0,0,0,0,
3019,PHP Refactoring,marsl,50bfdad1-a2f7-49d9-bd47-a608ca1c193a,https://gitlab.com/marsl.org/vscode-php-refactoring.git,16266,False,0,0,0,0,0,
3020,REST Book,Tanha Kabir,e4ecf93c-a4f5-42ae-ad20-32baa70be32f,https://github.com/tanhakabir/rest-book.git,16258,False,0,0,1,0,1,Prototype Pollution
3021,50 Shades of Purple,re7rix,77f0a0df-6d09-4ffd-92fd-26ab1be20c2b,https://github.com/tharrison4815/50-shades-of-purple.git,16243,True,0,0,0,0,0,
3022,Thrift Syntax Support,mrkou47,f53e8d41-d56b-4fd5-813e-eee9384ede32,https://github.com/MrKou47/thrift-syntax-support.git,16236,True,0,0,0,0,0,
3023,Waveform Render,Borja Penuelas,4674d357-f082-442d-880c-4ad2d058fcc7,https://github.com/bmpenuelas/waveform-render-vscode.git,16220,True,0,0,0,0,0,
3024,Go Test Explorer,Ethan Reesor,663a84a9-aa38-478d-af9e-aabb6e36b560,https://gitlab.com/firelizzard/vscode-go-test-adapter.git,16216,False,0,0,0,0,0,
3025,nativescript-cli,prashant,a697382f-24e3-4b7b-9db2-24760966df8c,https://github.com/prashantkoshta/tns-cli-vscode.git,16206,True,0,0,0,0,0,
3026,JSON to Go,Mario Petričko,25a182ec-f0ee-4e78-9dfa-4d049fcd1c6c,https://github.com/Maracko/json-to-go-vsc.git,16203,True,0,0,0,0,0,
3027,Contextual Duplicate,Lars Fernhomberg,0f9fd6dc-5273-458d-9d1c-b854f8ac5518,https://github.com/lafe/ContextualDuplicate.git,16199,True,0,0,0,0,0,
3028,SwiftFormat,vknabel,28416e4a-2d77-41dc-a069-ca2cfeb39078,https://github.com/vknabel/vscode-swiftformat.git,16198,True,0,0,0,0,0,
3029,oh lucy,Hermitter,a97a83b4-05ec-49fe-9265-073a91bb4c49,https://github.com/hermitter/oh-lucy-vscode-theme.git,16177,True,0,0,0,0,0,
3030,ansys-apdl-syntax,Sarat Maharjan,3064896e-dfac-4313-934e-1798758a9536,https://github.com/smhrjn/apdl-syntax.git,16176,False,0,0,1,0,1,Prototype Pollution
3031,refsharp,Robert Mawston,406a158c-afb1-4902-8666-87305d9a3040,git://github.com/mtnrbq/refsharp.git,16159,False,0,0,0,0,0,
3032,Env Symbol Provider,ctf0,46f16ee7-b699-43ad-9ce7-e4d779dc7705,https://github.com/ctf0/env-symbol-provider.git,16153,True,0,0,0,0,0,
3033,PHP Productive Pack,Winnie Lin,6675c29c-3b74-4a2a-b535-2c8f2da1ccd9,https://github.com/onecentlin/php-productive-pack-vscode.git,16136,True,0,0,0,0,0,
3034,Dart Data Class Generator,Ricardo Emerson,a9df21da-eddc-4c0a-98f9-59d44ec31686,https://github.com/ricardoemerson/dart-data-class-tools.git,16116,False,0,0,1,0,1,Prototype Pollution
3035,Azure Storage Utility,Compulim,71d993d2-42ae-4c0a-842e-acc5e526503c,https://github.com/compulim/vscode-azure-storage-utility.git,16108,False,0,5,15,0,20,Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Remote Memory Exposure; Regular Expression Denial of Service (ReDoS); Server-side Request Forgery (SSRF); Prototype Pollution; Arbitrary Code Injection; Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Prototype Pollution; Prototype Pollution; Prototype Pollution; Prototype Pollution; Prototype Pollution; Prototype Pollution; Uninitialized Memory Exposure; Cross-site Scripting (XSS); Buffer Overflow
3036,gnu-debugger,metalcode-eu,f6c8f972-091b-467c-9d26-319e37254e18,https://github.com/metalcode-eu/gnu-debugger.git,16106,True,0,0,0,0,0,
3037,Sensitive Replace,vilicvane,00cfa340-31e6-4b15-a019-d5d7337b4391,git+https://github.com/vilic/vscode-sensitive-replace.git,16101,True,0,0,0,0,0,
3038,Next JS/TS Snippets,loczek,1e8279ba-2c0c-4c1c-bf00-19c278fc4444,https://github.com/loczek/next-snippets.git,16098,True,0,0,0,0,0,
3039,goctl,zeromicro,699e7147-2c24-4944-ae1f-e0d146dfdfc6,https://github.com/zeromicro/goctl-vscode.git,16071,True,0,0,0,0,0,
3040,KUKA KRL,d4nuu8,3a391077-6b43-46a3-b5af-7f2d99eded93,https://github.com/d4nuu8/language-kuka-krl.git,16069,True,0,0,0,0,0,
3041,Preview Sequence Diagrams,Arichika.TANIGUCHI,9459c759-9f29-45b9-aac5-60c63b0cd2c9,https://github.com/arichika/previewseqdiag-vscode.git,16069,True,0,0,0,0,0,
3042,Azure Sphere,Microsoft,295efed8-1580-47fb-9daf-9875291a7f03,https://github.com/MicrosoftDocs/azure-sphere-issues.git,16062,False,0,0,0,0,0,
3043,Java Extension Pack,Guilherme Stella,f71d9e66-24b9-42e1-b69a-b2fe3d425eb1,https://github.com/guilhermestella/vscode-extensions.git,16056,False,0,0,0,0,0,
3044,Trailing Semicolon,Sergii N,4ad7bc2f-74d7-42a3-bba6-9b769e84c70f,https://github.com/naumovs/vscode-ext-trailing-semicolon.git,16041,True,0,0,0,0,0,
3045,Better Pest,Miguel Piedrafita,8be34a02-fb9e-4be6-9f4d-bac8d7c88aee,https://github.com/m1guelpf/better-pest.git,16033,True,0,0,0,0,0,
3046,Twig Language,junstyle,e29aa6e3-0857-43cf-99f8-f3808406d754,https://github.com/junstyle/vscode-twig-language.git,16022,False,1,2,0,0,3,Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); CRITICAL! Incomplete List of Disallowed Inputs
3047,(Actual) Obsidian,Zeh Fernando,c2124aa5-5f34-4618-95ff-7e659574211c,https://github.com/zeh/vsc-theme-obsidian.git,16019,True,0,0,0,0,0,
3048,Google Apps Script,Amit Agarwal,e77d37d7-68e5-4a21-99d2-157785d3ee96,https://github.com/labnol/vscode-google-apps-script.git,16013,True,0,0,0,0,0,
3049,HackMD,HackMD,e07ca49d-c237-441d-8664-6e252489728b,https://github.com/hackmdio/vscode-hackmd.git,16010,True,0,0,0,0,0,
3050,Cyberpunk 2021,techwithcarlos,cc885d22-9ffb-4a95-b08f-cc6d975e2687,https://github.com/TechWithCarlos/cyberpunk-2021.git,16000,True,0,0,0,0,0,
3051,SuiteCloud Extension for Visual Studio Code,Oracle Corporation,ab0ec1b0-3132-41ca-939b-28d18b94d065,https://github.com/oracle/netsuite-suitecloud-sdk.git,16000,True,0,0,0,0,0,
3052,Manim Sideview,Rickaym,17662f4e-55a1-4631-aff1-eb04300e62f3,https://github.com/Rickaym/Manim-Sideview.git,15999,True,0,0,0,0,0,
3053,CSS em pt-BR,Rodolfo Ghiggi,7d6765aa-084e-4711-9e51-59bfdfd2a07f,https://github.com/rodolfoghi/css-ptbr.git,15987,True,0,0,0,0,0,
3054,uniapp小程序扩展,evils,d32b27fd-4dac-464b-900c-ff0ccaac80c0,https://github.com/EvStorM/uniapp-vscode.git,15974,False,0,0,1,0,1,Prototype Pollution
3055,Infracost,Infracost,7301455a-55ed-485e-ae1a-af918f430bc4,https://github.com/infracost/vscode-infracost.git,15973,True,0,0,0,0,0,
3056,File Nesting Updater,Anthony Fu,e53e2287-966c-445f-91b8-d77ab2ba18fc,https://github.com/antfu/vscode-file-nesting-config.git,15970,True,0,0,0,0,0,
3057,ECL Language,HPCC Systems,c12d5ddb-8b8d-44f8-9ce7-2b249ef645b0,https://github.com/hpcc-systems/vscode-ecl.git,15953,True,0,0,0,0,0,
3058,Deep Purple,Melanie Brown,00e2e7a7-694e-4aea-aadf-8120876bae07,https://github.com/mixphix/deep-purple.git,15952,True,0,0,0,0,0,
3059,Crypto Tools,fofolee,cdb09a63-808d-4e1f-8cd5-b64631836980,https://github.com/fofolee/vscode-crypto-tools.git,15948,True,0,0,0,0,0,
3060,Space Block Jumper,Justin Firth,66aff7f9-96b5-4e8b-a5f6-2c27c968a816,https://github.com/jmfirth/vsc-space-block-jumper.git,15945,True,0,0,0,0,0,
3061,Spaces Inside Braces,Julian Tu,0613db22-abe8-4392-ab49-d450852ab80a,https://github.com/AiryShift/spaces-inside-braces.git,15938,True,0,0,0,0,0,
3062,Eagle Oceanic Next,Oleg Orlov,daa0fc44-28de-4a32-a355-c76a4cd7f0d3,https://github.com/Graf009/vscode-theme-eagle.git,15927,True,0,0,0,0,0,
3063,Emoji Log,Ahmad Awais ⚡,b23a567f-1508-412b-b8db-feb335fd72f3,https://github.com/ahmadawais/Emoji-Log-VSCode.git,15918,True,0,0,0,0,0,
3064,Shark Color Themes,Coşkun Kılıç,f0374f8b-7564-4264-b8b5-15fe912d044e,https://github.com/csknklc/shark.git,15895,False,0,0,0,0,0,
3065,Search Lights,Finn James,b5b906e6-39a9-48c0-ac1c-acaa0b916f23,https://github.com/finnsjames/search-lights.git,15887,True,0,0,0,0,0,
3066,Read-Only Indicator,Alessandro Fragnani,02003fd1-3849-4459-87fc-96c3b53f4cdb,https://github.com/alefragnani/vscode-read-only-indicator.git,15875,True,0,0,0,0,0,
3067,Total Lines,praveencrony,1b27b773-9fc2-4984-98eb-8fe892f8814a,https://github.com/praveenp30/total-lines.git,15868,True,0,0,0,0,0,
3068,mobile Development Kit extension for Visual Studio Code (VS Code),SAP SE,edeceb03-8fa5-4c2e-8c3b-0fdaf786bc92,https://github.cld.ondemand.com/snowblind/vsc-extension-mdk.git,15846,False,0,0,0,0,0,
3069,html2jade,wmaurer,87ae505b-6ac7-4bc9-b15b-ef4b4fe6bef7,https://github.com/wmaurer/vscode-html2jade.git,15840,False,1,1,3,2,7,Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); CRITICAL! Sandbox Bypass; Regular Expression Denial of Service (ReDoS); Improper minification of non-boolean comparisons; Regular Expression Denial of Service (ReDoS)
3070,SQL Formatter,lea21st,b60ef4b9-b4cd-4cd0-8046-29a1befcd70a,https://github.com/lea21st/vscode-sql-formatter.git,15823,True,0,0,0,0,0,
3071,Keil V,jiyun-tech,4105823e-cbf7-4ff6-bc8e-c1673d675d24,https://github.com/mbossX/keil-vscode.git,15822,True,0,0,0,0,0,
3072,Paste Special,Michael Koch,46f7e7b2-0432-4bb8-a6ad-775a58948ef4,https://github.com/d3v-one/vscode-paste-special.git,15797,True,0,0,0,0,0,
3073,Fast Dart,Yash Paneliya,bdf6c0d1-46af-485e-a679-181636c1a82e,https://github.com/yashpaneliya/Fast-Dart.git,15795,True,0,0,0,0,0,
3074,Playwright Test Runner,sakamoto66,0e962efd-1fea-4667-ae3c-aa7d22690606,https://github.com/sakamoto66/vscode-playwright-test-runner.git,15784,True,0,0,0,0,0,
3075,Chalice Color Themes,Artem Laman,24e8a7ac-7466-43d9-8572-f735d5c97536,https://github.com/artlaman/chalice-color-theme.git,15781,True,0,0,0,0,0,
3076,Clockify,Tobias Wälde,a8d2e185-88e5-4834-89af-bc9e8f4c89c8,https://github.com/tobiaswaelde/vscode-clockify.git,15743,True,0,0,0,0,0,
3077,Launch Configs,ArturoDent,efb562c2-5dee-49c7-ad07-b7eaeea888e6,https://github.com/ArturoDent/launch-config.git,15742,True,0,0,0,0,0,
3078,Toggle Light/Dark Theme,Daniel Jackson,7ef4c9f0-76c6-4ef1-b399-320026abd77e,https://github.com/danielgjackson/vscode-auto-dark-mode-windows.git,15741,True,0,0,0,0,0,
3079,Rename Angular Component,Tom White,ae147d28-d4e1-4cbb-81d2-04015941f147,https://github.com/tomwhite007/rename-angular-component.git,15735,True,0,0,0,0,0,
3080,StyLua,JohnnyMorganz,6f48cf48-3912-4acc-8119-94a96a062cc1,https://github.com/JohnnyMorganz/StyLua.git,15724,False,0,0,0,0,0,
3081,WebVTT Language,spaceribs,72bd2842-e626-4bcb-a801-374b4f62477e,https://github.com/spaceribs/vscode-webvtt-language.git,15712,True,0,0,0,0,0,
3082,Cypress Snippets,Cliff Su,cc7c6ecb-7f03-43a8-9c61-08a212b71d5f,https://github.com/stu01509/cypress-snippets.git,15701,True,0,0,0,0,0,
3083,Pack VSIX,Igor Dimitrijević,ea3c0154-a64f-4408-a1c1-2b4aea387335,https://github.com/igorskyflyer/vscode-pack-vsix.git,15690,True,0,0,0,0,0,
3084,ASN.1,Jonathan M. Wilbur,e12f2451-47b5-4621-b397-6177867021c1,https://github.com/JonathanWilbur/vscode-asn1.git,15685,True,0,0,0,0,0,
3085,Auto Translate JSON,Jeff Jorczak,32866420-58da-41dd-9967-c54a5369e5fa,https://github.com/codegrue/auto-translate-json.git,15672,False,8,20,2,0,30,Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); CRITICAL! Incomplete List of Disallowed Inputs; CRITICAL! Incomplete List of Disallowed Inputs; CRITICAL! Incomplete List of Disallowed Inputs; CRITICAL! Incomplete List of Disallowed Inputs; CRITICAL! Incomplete List of Disallowed Inputs; CRITICAL! Incomplete List of Disallowed Inputs; CRITICAL! Incomplete List of Disallowed Inputs; CRITICAL! Incomplete List of Disallowed Inputs; Prototype Pollution; Prototype Pollution
3086,Selene,Kampfkarren,84087f0c-5e3a-4023-bc8a-528523c36b80,https://github.com/Kampfkarren/selene.git,15669,False,0,0,0,0,0,
3087,Salesforce Vlocity Integration,Curlybracket,e6de9756-5c44-4b4a-ad9f-5981580634d2,https://github.com/codeneos/vlocode.git,15652,True,0,0,0,0,0,
3088,Arm Remote Build,Arm,167c18f8-ec19-4a35-af3b-0cad481137c9,https://github.com/ARM-software/vscode-remote-build.git,15639,False,0,0,0,0,0,
3089,NgRx Snippets (Version 9),Hardik Pithva,52989db7-3200-4161-94ca-ab3f461e5cc6,https://github.com/hardikpthv/vscode-ngrx-snippets.git,15625,True,0,0,0,0,0,
3090,Nextflow,nextflow,aecd8c7c-dc8f-4172-a9b1-da7b4c0b4f7b,https://github.com/nextflow-io/vscode-language-nextflow.git,15611,True,0,0,0,0,0,
3091,npx-scripts,Timothy Soehnlin,6edf9ecd-5ae8-4db5-91ac-66c8d545b599,https://github.com/arciisine/vscode-npx-scripts.git,15604,False,0,0,1,0,1,Open Redirect
